collectibleId, databaseId
e2d1678e-44e7-4d02-b5cc-d878b8170145,1443
0ea03262-10d3-4d9a-a3a1-43dcdc65fc05,1421
97e8beed-a247-4f1b-920c-86d6e964fe31,1444
20f51d45-4bac-4930-8db7-c5aaa4a79758,1530
bf2f1ebc-d317-453e-867a-f8901a94ac4c,1440
2e311c82-a418-43b3-87e6-bebdb9b10881,1526
18a5f926-0829-4f5f-bff5-9129a2345ae5,1518
bc48c03d-887b-4a0f-b84f-43f8b12f85a8,1515
86ead334-9f44-4890-8294-db84fb531352,1513
43621134-1b65-4d5f-badf-55e25c597bd7,1546
364d170b-3084-4a6e-8265-44f8fe8bb456,1546
e1fea223-2554-4689-80c0-659e683cad81,1529
00bba4fb-ac3a-4602-af07-aeac4444d462,1612
e79df4b0-0e95-4595-b487-38b32e5a2431,1553
23e970e1-e432-407c-b66a-db75a82f386d,1501
2e2ce37e-5b34-4490-8af9-9d88f14eb6bf,1527
136bb52b-b22b-46b1-bdf3-b1df6b0889a0,1001
94ceeef4-26d4-4cc7-b53d-1d6dbb58012f,973
1f22fd42-e0ea-40d0-9705-458034491186,1095
92c0b1de-5a80-4538-ada5-846983c2f470,991
b0923efd-161c-447a-8a3a-0f93edf25566,998
e8094197-1585-4aab-b9f1-2022d48a1753,1043
3020c0df-42dd-40e3-bd22-fa8b9d4c45cb,1100
c7a1977a-5637-4e3a-92b2-b8dcf3704ba2,1208
d202d381-82bc-4186-ac8e-1ca15308ae58,1122
07d12ba7-4985-43a2-a6e2-3f27671e22f2,1144
5628ff9b-cabf-422f-bd02-d48715829fd5,1182
05acb36c-d3fd-40b7-bb95-cc1aace7a178,1146
46712f6c-e545-4db0-a26d-08a91cb4c90d,1209
b4985fba-62a3-456d-abad-14993a2cc5dc,1399
eb0890ef-1449-4b3f-8d25-4a788201c74e,1398
8bac59fc-a52a-4238-86bb-e03e1267de62,1476
54ea98f8-4b86-4c68-8b52-c2cfa19bdebd,1516
cd6f593d-d0f1-48ef-8a4c-17040bcc9256,1554
953a4e9e-c348-4bdb-97a1-e432531be09e,1557
12b27521-b23d-418c-a32b-f65ade5de9c9,1520
ed269c69-b5c7-4bc3-9fe2-bd1a3b17f124,1568
e9f769bd-899f-4999-8b3b-6a0f40c00693,1306
32fdea27-63b1-4c73-8bbd-984fe1a07cc1,563
927613e9-7547-4ba9-ad53-bf31c9eb374a,137
245b2704-a50a-4fb1-8666-a3e7e9ffb1e0,135
f3c5f84d-6d02-4872-9e55-1593c5e514f8,527
720af1c3-90a3-42e7-aaa5-9368664a93a6,1180
5077c496-7cd5-42fc-b294-21efb5743aa3,157
b9019635-d2c5-4621-9a12-7d99ede4c06b,1174
51520e87-e84f-4e70-9597-2b061e129b96,1142
0e958d14-975d-4f15-9170-f0750015123a,1035
cd09349c-920c-46ef-855f-ed821f813550,1198
88893bdc-c280-4158-b617-16f90edba23a,541
b6e00655-101e-49df-aa48-e179e402ec42,1548
e8514327-f21d-4e17-a0b3-52cf5460ff48,538
9c9b94d5-ee40-4fb0-8d02-2255110bfa1a,384
c326751a-8711-4dbd-a332-5e95c66c9031,651
2fe425a1-b072-4104-9ce0-57dd0061eae2,617
a43a55f6-7fae-4d40-8f4b-9bbe8cb00629,616
f7182be6-0f63-4497-9a31-98fefd0ad5b2,652
0f36b01c-8f2d-47bd-9ce2-c56d45a03b88,656
77fe8652-1785-4796-a6dd-c06b5f143329,828
8c44043d-5712-4078-9061-e7f5fe903a7a,931
475b7a37-6a59-4774-abc0-b91e336a2726,914
7892da50-ad56-442c-8135-7ff994ee2735,913
374efc6c-9094-45ef-9523-d1d99ae26075,978
b4f795ea-99a6-45c2-b934-11ab3aefc90f,971
9e1e1a5c-4356-417d-bc92-b7d702e41004,992
cb771841-05fe-4ece-9218-b54fcacc045e,634
b9ea9f4b-cb97-442b-92e0-e4c3cd0f90ee,140
f1fb2c6f-f1d5-4b22-b3d0-d8e7e4de7549,641
0583aef2-bfe3-44fc-80e2-c7b00564dbcb,1148
18f30e39-7d73-4fbc-a7c0-8a4e4b36f47a,503
38d56c69-b266-44b9-9bc0-0aa9700fcd14,1113
fa3583aa-1281-433c-97f0-80fca9356c00,1111
c5c5baf2-9bdb-447f-bd5e-5726e307fed0,719
b6b897e9-40e8-4ee3-ac78-8ef932d6e61a,666
19ebdba1-fe5e-4cea-a42d-ee297007cea0,1158
e2adb8ca-4b13-46cf-b1d9-8edcfc7aa8d4,798
df2d8d3a-cb14-4ec8-ae38-ba5816e58afd,1309
04272c02-677c-4261-8b80-4a085a21d26a,923
0a1ae3ac-4e77-4a87-8a28-ceec1c693819,950
6854c08f-7b95-405e-901a-d6c315ee7d69,994
60f206f1-ee96-44a9-b95a-a8772ec30443,1318
cad2daa8-9965-4648-9021-3416b292cba7,1306
dd357564-abed-424a-ad1e-20da01fd2422,960
60f768e2-057b-4c98-95e0-41a10c62abd7,1411
837001db-b684-402e-bae9-dee61d49936e,932
cee4b4af-8b0c-4994-b87d-de26ba93803d,1234
6ca94a67-5659-4a41-90b1-e74e17a2e5eb,944
63749987-3347-4400-9d4c-8877f96c47b1,1538
7100c640-f1dc-4c91-9a1a-376aff01be74,1519
e6183137-7b54-4005-bd79-49b39e7f521c,962
caa15d3f-0724-487f-88cc-7704d76ab244,1674
0d14c9d1-abf7-485a-95bb-80b9e12e656b,941
d072c4e1-55c0-3aee-9b8f-63fffa9b8601,1213
364137b9-0116-4240-b7c1-c15be6020966,1185
e68da601-9699-3938-a697-0cdfd86940b0,1667
09627a47-fd97-420f-88eb-7f6194570959,1430
7caffe46-0943-407e-a723-8c2f706066e3,1601
4dbcb158-412b-3022-8e39-1fcd2b13cf97,1202
cb830e27-9fb8-472d-85ab-c6fe611066a2,1221
aa4d5f62-5ad9-45e8-9baa-f61a5eebca85,1539
731bd0b7-c60a-4d2c-9aff-2e0d5d4fe0c3,1239
228cf174-a703-46df-880c-bfdf2ce7b4f7,1401
ea576a9a-6e49-35e8-aa05-0811688ae11e,253
f0dc8109-c97d-44fd-86ff-cff1742fa942,1110
f7cd544d-a114-4e31-b60e-a663f3aeeeea,1571
f8f430b1-8772-42fb-a60d-6ee93e2fc3ae,1197
9eda7882-340e-479f-a10b-6fc8769b9bb5,1091
6d8b7821-f0da-420f-9421-42053e5b02fa,1089
4f554402-5016-4132-9398-28d13d946d1c,1129
d47ff0b8-dd3e-3916-a4d4-d9ed24cc6726,623
d7f9168c-6d5e-4e35-91f8-070b03d5ed18,1578
f4de5653-8375-346e-a542-c8987fbdd08a,1760
65959037-3db1-43b0-9b3b-9fc3b0278898,1642
9e7d1d6a-7b8e-4cd7-859f-ea9dfa09bd38,1088
5fdb2766-23fb-4da4-8cfc-d0a8fe28e11a,1409
be55bcf7-ccaf-4e62-92ed-277bf75fdd2c,1409
8a627178-0847-4480-aa1e-1ff3e3325a37,1154
8e58c20b-1dab-4224-a818-d553d9245f7d,1541
5f1097e2-140a-428f-9e99-c5ebe89aeb45,1567
fefc5a64-9db4-4ffa-ad5c-db7f7850a7ce,1574
0bf1b43c-82c0-40d1-90c3-fe3eea3e1d6c,1629
8238dce8-7457-4c8e-93ec-083f48e5ab6d,1649
08560544-faf0-41dd-89dd-e1a75c5b375c,1640
66b1c2e9-7bb4-449d-bff6-56dc6d12ca3c,132
eabde9fc-ad6b-4cef-9cd8-6602aefd8bc6,1647
065489ef-58b9-49d9-9e7e-b915a93ba3ec,1051
da4b1672-6a0e-44b1-8412-8ef271c2d41d,936
c0cec492-bcae-3bae-86af-90cd168fa525,181
c6e8b27a-319b-4431-b54e-dffeb2c8660a,1416
9ccd6cc6-b3d9-4d6f-8db2-bc93f611ce7f,1514
089becc7-61ea-4911-82ca-e9856125c319,1564
966bcb50-4420-4367-8439-bf65344c85b7,1616
b69ca46f-52e8-4f0b-9c42-da9274bb34d9,1633
53dbe0e5-fd02-316a-8726-712244f4367f,625
5d0a43ac-43d6-3caf-8903-0f4af41b8768,1208
1cb12dd7-9c90-4db6-878e-a3d3d487a2bb,1149
986f4388-1ca8-4829-b42a-d2fb2e38f626,1153
d049f22a-a868-4dce-8a5c-f5ab7ad9d1f7,955
39afffed-087b-4b73-b4b9-33d6dd5e0567,1442
c89c3a32-1872-4739-bfc7-9897f7f39e9c,1004
ad33c379-5098-38a8-83ae-a88d09802385,654
32a74cb8-2ea2-3ae9-85f9-5f240d556a99,1689
e36384af-ae1b-4b9c-b4ad-704d7aaa3830,1420
26d38ffc-9798-482f-97d0-4426784e35e1,1403
